In 219 List,Facility Name,Facility ID,State,Measure Name,Number of Discharges,Footnote,Excess Readmission Ratio,Predicted Readmission Rate,Expected Readmission Rate,Number of Readmissions,Start Date,End Date
YES (NOT IN NATIONAL DATA),Kingsbrook Jewish Medical Village,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Lakeview Center for Mental Health and Wellness,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Lewis County General Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Little Falls Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Margaretville Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Mary Imogene Bassett Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Massena Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Medina Memorial Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Memorial Hospital for Cancer and Allied Diseases,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Mercy Hospital - Mercy Hospital Orchard Park Division,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Millard Fillmore Suburban Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Montefiore Nyack,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),New York-Presbyterian/Hudson Valley Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),New York-Presbyterian/Lower Manhattan Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),North Central Bronx Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Northwell Greenwich Village Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),O'Connor Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),RUMC-Bayley Seton,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),"River Hospital, Inc.",,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Rockefeller University Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Roswell Park Cancer Institute,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),SBH Health System,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),SJRH - Dobbs Ferry Pavillion,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),SJRH - Park Care Pavilion,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Samaritan Hospital - Albany Memorial Campus,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Schuyler Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Stony Brook Southampton Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Syosset Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),UPSTATE University Hospital at Community General,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),URMC Strong West,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Winifred Masterson Burke Rehabilitation Hospital,,NY,,,,,,,,,
NO,BASSETT HEALTHCARE,330136,NY,READM-30-PN-HRRP,235,,0.9681,15.8239,16.3451,35,07/01/2020,06/30/2023
NO,BASSETT HEALTHCARE,330136,NY,READM-30-HIP-KNEE-HRRP,N/A,,0.9847,5.0463,5.1248,Too Few to Report,07/01/2020,06/30/2023
NO,BASSETT HEALTHCARE,330136,NY,READM-30-HF-HRRP,301,,0.8712,17.8130,20.4464,44,07/01/2020,06/30/2023
NO,BASSETT HEALTHCARE,330136,NY,READM-30-COPD-HRRP,78,,0.9397,19.0747,20.2998,11,07/01/2020,06/30/2023
NO,BASSETT HEALTHCARE,330136,NY,READM-30-CABG-HRRP,N/A,,1.0215,11.2450,11.0086,Too Few to Report,07/01/2020,06/30/2023
NO,BASSETT HEALTHCARE,330136,NY,READM-30-AMI-HRRP,231,,0.9408,12.9398,13.7536,27,07/01/2020,06/30/2023
NO,CLAXTON-HEPBURN MEDICAL CENTER,330211,NY,READM-30-PN-HRRP,125,,1.0388,16.3295,15.7201,23,07/01/2020,06/30/2023
NO,CLAXTON-HEPBURN MEDICAL CENTER,330211,NY,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,CLAXTON-HEPBURN MEDICAL CENTER,330211,NY,READM-30-HF-HRRP,80,,0.9683,17.8016,18.3842,12,07/01/2020,06/30/2023
NO,CLAXTON-HEPBURN MEDICAL CENTER,330211,NY,READM-30-COPD-HRRP,N/A,,0.9503,17.4155,18.3264,Too Few to Report,07/01/2020,06/30/2023
NO,CLAXTON-HEPBURN MEDICAL CENTER,330211,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,CLAXTON-HEPBURN MEDICAL CENTER,330211,NY,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,F F THOMPSON HOSPITAL,330074,NY,READM-30-PN-HRRP,156,,1.0053,16.4348,16.3475,26,07/01/2020,06/30/2023
NO,F F THOMPSON HOSPITAL,330074,NY,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,F F THOMPSON HOSPITAL,330074,NY,READM-30-HF-HRRP,144,,1.1808,21.6669,18.3496,43,07/01/2020,06/30/2023
NO,F F THOMPSON HOSPITAL,330074,NY,READM-30-COPD-HRRP,55,,1.0515,18.0213,17.1393,13,07/01/2020,06/30/2023
NO,F F THOMPSON HOSPITAL,330074,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,F F THOMPSON HOSPITAL,330074,NY,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,HUDSON VALLEY HOSPITAL CENTER,330267,NY,READM-30-PN-HRRP,382,,0.9358,15.0389,16.0704,53,07/01/2020,06/30/2023
NO,HUDSON VALLEY HOSPITAL CENTER,330267,NY,READM-30-HIP-KNEE-HRRP,N/A,,0.8830,3.9565,4.4805,Too Few to Report,07/01/2020,06/30/2023
NO,HUDSON VALLEY HOSPITAL CENTER,330267,NY,READM-30-HF-HRRP,433,,0.8922,18.0076,20.1826,70,07/01/2020,06/30/2023
NO,HUDSON VALLEY HOSPITAL CENTER,330267,NY,READM-30-COPD-HRRP,112,,0.9705,18.6215,19.1869,19,07/01/2020,06/30/2023
NO,HUDSON VALLEY HOSPITAL CENTER,330267,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,HUDSON VALLEY HOSPITAL CENTER,330267,NY,READM-30-AMI-HRRP,N/A,,0.9255,13.7859,14.8948,Too Few to Report,07/01/2020,06/30/2023
NO,JONES MEMORIAL HOSPITAL,330096,NY,READM-30-PN-HRRP,115,,0.9679,14.9357,15.4317,15,07/01/2020,06/30/2023
NO,JONES MEMORIAL HOSPITAL,330096,NY,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,JONES MEMORIAL HOSPITAL,330096,NY,READM-30-HF-HRRP,87,,1.0503,20.1756,19.2095,21,07/01/2020,06/30/2023
NO,JONES MEMORIAL HOSPITAL,330096,NY,READM-30-COPD-HRRP,N/A,,1.0384,16.3555,15.7514,Too Few to Report,07/01/2020,06/30/2023
NO,JONES MEMORIAL HOSPITAL,330096,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,JONES MEMORIAL HOSPITAL,330096,NY,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,KALEIDA HEALTH,330005,NY,READM-30-PN-HRRP,571,,0.9871,15.7397,15.9455,89,07/01/2020,06/30/2023
NO,KALEIDA HEALTH,330005,NY,READM-30-HIP-KNEE-HRRP,N/A,,1.0275,5.0028,4.8687,Too Few to Report,07/01/2020,06/30/2023
NO,KALEIDA HEALTH,330005,NY,READM-30-HF-HRRP,784,,1.0670,20.5872,19.2940,166,07/01/2020,06/30/2023
NO,KALEIDA HEALTH,330005,NY,READM-30-COPD-HRRP,266,,1.0181,20.2516,19.8913,55,07/01/2020,06/30/2023
NO,KALEIDA HEALTH,330005,NY,READM-30-CABG-HRRP,158,,1.0522,10.9618,10.4182,19,07/01/2020,06/30/2023
NO,KALEIDA HEALTH,330005,NY,READM-30-AMI-HRRP,314,,0.9484,12.5885,13.2735,37,07/01/2020,06/30/2023
NO,MERCY MEDICAL CENTER,330259,NY,READM-30-PN-HRRP,245,,1.0389,17.3013,16.6539,45,07/01/2020,06/30/2023
NO,MERCY MEDICAL CENTER,330259,NY,READM-30-HIP-KNEE-HRRP,N/A,,0.8732,4.5126,5.1681,Too Few to Report,07/01/2020,06/30/2023
NO,MERCY MEDICAL CENTER,330259,NY,READM-30-HF-HRRP,227,,0.9986,19.4263,19.4533,44,07/01/2020,06/30/2023
NO,MERCY MEDICAL CENTER,330259,NY,READM-30-COPD-HRRP,120,,0.9822,17.5892,17.9079,20,07/01/2020,06/30/2023
NO,MERCY MEDICAL CENTER,330259,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,MERCY MEDICAL CENTER,330259,NY,READM-30-AMI-HRRP,N/A,,0.9472,15.0325,15.8703,Too Few to Report,07/01/2020,06/30/2023
NO,MOUNT ST. MARY'S HOSPITAL & HEALTH CENTER,330188,NY,READM-30-PN-HRRP,98,,1.1110,17.1704,15.4546,24,07/01/2020,06/30/2023
NO,MOUNT ST. MARY'S HOSPITAL & HEALTH CENTER,330188,NY,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,MOUNT ST. MARY'S HOSPITAL & HEALTH CENTER,330188,NY,READM-30-HF-HRRP,131,,1.0310,19.7357,19.1428,28,07/01/2020,06/30/2023
NO,MOUNT ST. MARY'S HOSPITAL & HEALTH CENTER,330188,NY,READM-30-COPD-HRRP,N/A,,1.0274,16.7544,16.3079,Too Few to Report,07/01/2020,06/30/2023
NO,MOUNT ST. MARY'S HOSPITAL & HEALTH CENTER,330188,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,MOUNT ST. MARY'S HOSPITAL & HEALTH CENTER,330188,NY,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,NS/LIJ HS SOUTHSIDE HOSPITAL,330043,NY,READM-30-PN-HRRP,544,,1.0121,17.1282,16.9232,94,07/01/2020,06/30/2023
NO,NS/LIJ HS SOUTHSIDE HOSPITAL,330043,NY,READM-30-HIP-KNEE-HRRP,562,,0.8209,3.8296,4.6649,19,07/01/2020,06/30/2023
NO,NS/LIJ HS SOUTHSIDE HOSPITAL,330043,NY,READM-30-HF-HRRP,778,,0.9184,17.9880,19.5864,134,07/01/2020,06/30/2023
NO,NS/LIJ HS SOUTHSIDE HOSPITAL,330043,NY,READM-30-COPD-HRRP,184,,0.9821,16.8986,17.2059,30,07/01/2020,06/30/2023
NO,NS/LIJ HS SOUTHSIDE HOSPITAL,330043,NY,READM-30-CABG-HRRP,179,,0.9930,10.7449,10.8209,19,07/01/2020,06/30/2023
NO,NS/LIJ HS SOUTHSIDE HOSPITAL,330043,NY,READM-30-AMI-HRRP,212,,0.9949,13.7951,13.8660,29,07/01/2020,06/30/2023
NO,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,330100,NY,READM-30-PN-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,330100,NY,READM-30-HIP-KNEE-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,330100,NY,READM-30-HF-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,330100,NY,READM-30-COPD-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,330100,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,330100,NY,READM-30-AMI-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,NYACK HOSPITAL,330104,NY,READM-30-PN-HRRP,700,,1.1387,19.2808,16.9318,144,07/01/2020,06/30/2023
NO,NYACK HOSPITAL,330104,NY,READM-30-HIP-KNEE-HRRP,N/A,,1.0184,4.8856,4.7975,Too Few to Report,07/01/2020,06/30/2023
NO,NYACK HOSPITAL,330104,NY,READM-30-HF-HRRP,281,,1.0267,19.9766,19.4564,58,07/01/2020,06/30/2023
NO,NYACK HOSPITAL,330104,NY,READM-30-COPD-HRRP,113,,0.9810,16.0540,16.3654,17,07/01/2020,06/30/2023
NO,NYACK HOSPITAL,330104,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,NYACK HOSPITAL,330104,NY,READM-30-AMI-HRRP,N/A,,1.0198,14.5797,14.2964,Too Few to Report,07/01/2020,06/30/2023
NO,"SAMARITAN HOSPITAL OF TROY, NEW YORK",330180,NY,READM-30-PN-HRRP,338,,0.8951,15.8335,17.6892,46,07/01/2020,06/30/2023
NO,"SAMARITAN HOSPITAL OF TROY, NEW YORK",330180,NY,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,"SAMARITAN HOSPITAL OF TROY, NEW YORK",330180,NY,READM-30-HF-HRRP,362,,0.9498,19.2375,20.2552,66,07/01/2020,06/30/2023
NO,"SAMARITAN HOSPITAL OF TROY, NEW YORK",330180,NY,READM-30-COPD-HRRP,106,,0.9246,17.7704,19.2199,14,07/01/2020,06/30/2023
NO,"SAMARITAN HOSPITAL OF TROY, NEW YORK",330180,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,"SAMARITAN HOSPITAL OF TROY, NEW YORK",330180,NY,READM-30-AMI-HRRP,119,,1.0289,13.1444,12.7747,17,07/01/2020,06/30/2023
NO,ST BARNABAS HOSPITAL,330399,NY,READM-30-PN-HRRP,58,,1.0011,18.8338,18.8134,11,07/01/2020,06/30/2023
NO,ST BARNABAS HOSPITAL,330399,NY,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,ST BARNABAS HOSPITAL,330399,NY,READM-30-HF-HRRP,70,,1.0624,22.3041,20.9947,20,07/01/2020,06/30/2023
NO,ST BARNABAS HOSPITAL,330399,NY,READM-30-COPD-HRRP,N/A,,1.0030,23.6501,23.5800,Too Few to Report,07/01/2020,06/30/2023
NO,ST BARNABAS HOSPITAL,330399,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,ST BARNABAS HOSPITAL,330399,NY,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,ST ELIZABETH MEDICAL CENTER,330245,NY,READM-30-PN-HRRP,328,,0.8262,13.9548,16.8905,33,07/01/2020,06/30/2023
NO,ST ELIZABETH MEDICAL CENTER,330245,NY,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,ST ELIZABETH MEDICAL CENTER,330245,NY,READM-30-HF-HRRP,530,,1.0136,19.2558,18.9975,103,07/01/2020,06/30/2023
NO,ST ELIZABETH MEDICAL CENTER,330245,NY,READM-30-COPD-HRRP,119,,1.0865,21.6114,19.8907,31,07/01/2020,06/30/2023
NO,ST ELIZABETH MEDICAL CENTER,330245,NY,READM-30-CABG-HRRP,N/A,,0.8997,10.1234,11.2522,Too Few to Report,07/01/2020,06/30/2023
NO,ST ELIZABETH MEDICAL CENTER,330245,NY,READM-30-AMI-HRRP,354,,1.0099,14.2712,14.1307,51,07/01/2020,06/30/2023
NO,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,330395,NY,READM-30-PN-HRRP,244,,1.2871,22.5321,17.5059,73,07/01/2020,06/30/2023
NO,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,330395,NY,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,330395,NY,READM-30-HF-HRRP,89,,1.0664,21.7289,20.3753,24,07/01/2020,06/30/2023
NO,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,330395,NY,READM-30-COPD-HRRP,70,,1.0561,19.3899,18.3598,17,07/01/2020,06/30/2023
NO,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,330395,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
NO,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,330395,NY,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
