In 219 List,Facility ID,Facility Name,Address,City/Town,State,ZIP Code,County/Parish,Telephone Number,Measure ID,Measure Name,Compared to National,Denominator,Score,Lower Estimate,Higher Estimate,Footnote,Start Date,End Date
YES,330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,(516) 719-3000,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,198,2.01,0.51,3.51,,07/01/2022,06/30/2024
YES,330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,(516) 719-3000,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,898,1.08,0.1,2.05,,07/01/2022,06/30/2024
YES,330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,(516) 719-3000,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,0.93,0.56,1.3,,07/01/2022,06/30/2024
YES,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,(914) 279-5711,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,04/01/2021,03/31/2024
YES,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,(914) 279-5711,Hybrid_HWM,Hybrid Hospital-Wide All-Cause Risk Standardized Mortality Rate,Better Than the National Rate,601,3.4,2.7,4.1,,07/01/2023,06/30/2024
YES,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,(914) 279-5711,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2024
YES,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,(914) 279-5711,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2024
YES,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,(914) 279-5711,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,112,9.2,6.0,13.8,,07/01/2021,06/30/2024
YES,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,(914) 279-5711,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,238,9,6.7,11.9,,07/01/2021,06/30/2024
YES,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,(914) 279-5711,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,262,13,10.3,16.4,,07/01/2021,06/30/2024
YES,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,(914) 279-5711,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,74,14.3,10.8,18.7,,07/01/2021,06/30/2024
YES,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,(914) 279-5711,PSI_03,Pressure ulcer rate,No Different Than the National Rate,2056,0.28,0,1.19,,07/01/2022,06/30/2024
YES,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,(914) 279-5711,PSI_04,Death rate among surgical inpatients with serious treatable complications,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2022,06/30/2024
YES,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,(914) 279-5711,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,2468,0.19,0,0.42,,07/01/2022,06/30/2024
YES,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,(914) 279-5711,PSI_08,In-hospital fall-associated fracture rate,No Different Than the National Rate,2399,0.25,0.04,0.46,,07/01/2022,06/30/2024
YES,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,(914) 279-5711,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,295,2.24,0.54,3.93,,07/01/2022,06/30/2024
YES,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,(914) 279-5711,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,93,1.65,0,3.38,,07/01/2022,06/30/2024
YES,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,(914) 279-5711,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,92,8.71,0,18.52,,07/01/2022,06/30/2024
YES,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,(914) 279-5711,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,316,3.89,1.44,6.34,,07/01/2022,06/30/2024
YES,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,(914) 279-5711,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,87,5.07,0.79,9.34,,07/01/2022,06/30/2024
YES,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,(914) 279-5711,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,75,1.72,0.21,3.24,,07/01/2022,06/30/2024
YES,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,(914) 279-5711,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,240,1.02,0,2.09,,07/01/2022,06/30/2024
YES,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,(914) 279-5711,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,0.88,0.46,1.3,,07/01/2022,06/30/2024
YES,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,04/01/2021,03/31/2024
YES,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,Hybrid_HWM,Hybrid Hospital-Wide All-Cause Risk Standardized Mortality Rate,No Different Than the National Rate,325,3.8,3.0,4.8,,07/01/2023,06/30/2024
YES,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,29,12.3,9.8,15.0,,07/01/2021,06/30/2024
YES,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2024
YES,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,41,8.2,5.1,13.0,,07/01/2021,06/30/2024
YES,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,83,9.4,6.3,13.5,,07/01/2021,06/30/2024
YES,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,159,13.7,10.6,17.2,,07/01/2021,06/30/2024
YES,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,MORT_30_STK,Death rate for stroke patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2024
YES,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,PSI_03,Pressure ulcer rate,No Different Than the National Rate,1516,0.29,0,1.19,,07/01/2022,06/30/2024
YES,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,PSI_04,Death rate among surgical inpatients with serious treatable complications,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2022,06/30/2024
YES,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,1933,0.26,0.03,0.48,,07/01/2022,06/30/2024
YES,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,PSI_08,In-hospital fall-associated fracture rate,No Different Than the National Rate,2040,0.25,0.04,0.46,,07/01/2022,06/30/2024
YES,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,94,2.28,0.57,4,,07/01/2022,06/30/2024
YES,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,PSI_10,Postoperative acute kidney injury requiring dialysis rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2022,06/30/2024
YES,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,PSI_11,Postoperative respiratory failure rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2022,06/30/2024
YES,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,83,3.36,0.77,5.96,,07/01/2022,06/30/2024
YES,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,PSI_13,Postoperative sepsis rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2022,06/30/2024
YES,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,PSI_14,Postoperative wound dehiscence rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2022,06/30/2024
YES,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,288,1.02,0,2.1,,07/01/2022,06/30/2024
YES,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,0.88,0.45,1.31,,07/01/2022,06/30/2024
YES,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10310,RICHMOND,(718) 354-5047,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,33,3.6,1.8,7.1,,04/01/2021,03/31/2024
YES,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10310,RICHMOND,(718) 354-5047,Hybrid_HWM,Hybrid Hospital-Wide All-Cause Risk Standardized Mortality Rate,No Different Than the National Rate,727,4.7,4.0,5.6,,07/01/2023,06/30/2024
YES,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10310,RICHMOND,(718) 354-5047,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,69,11.3,8.5,14.8,,07/01/2021,06/30/2024
YES,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10310,RICHMOND,(718) 354-5047,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2024
YES,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10310,RICHMOND,(718) 354-5047,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,79,8.7,6.0,12.5,,07/01/2021,06/30/2024
YES,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10310,RICHMOND,(718) 354-5047,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,109,9.1,6.1,13.2,,07/01/2021,06/30/2024
YES,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10310,RICHMOND,(718) 354-5047,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,319,15.2,12.5,18.3,,07/01/2021,06/30/2024
YES,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10310,RICHMOND,(718) 354-5047,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,90,11.6,8.6,15.2,,07/01/2021,06/30/2024
YES,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10310,RICHMOND,(718) 354-5047,PSI_03,Pressure ulcer rate,No Different Than the National Rate,3137,0.18,0,0.9,,07/01/2022,06/30/2024
YES,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10310,RICHMOND,(718) 354-5047,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,44,171.85,116.27,227.44,,07/01/2022,06/30/2024
YES,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10310,RICHMOND,(718) 354-5047,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,3589,0.28,0.07,0.5,,07/01/2022,06/30/2024
YES,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10310,RICHMOND,(718) 354-5047,PSI_08,In-hospital fall-associated fracture rate,No Different Than the National Rate,3683,0.24,0.03,0.44,,07/01/2022,06/30/2024
YES,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10310,RICHMOND,(718) 354-5047,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,484,2.37,0.73,4,,07/01/2022,06/30/2024
YES,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10310,RICHMOND,(718) 354-5047,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,117,1.63,0,3.35,,07/01/2022,06/30/2024
YES,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10310,RICHMOND,(718) 354-5047,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,123,13.23,3.73,22.73,,07/01/2022,06/30/2024
YES,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10310,RICHMOND,(718) 354-5047,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,468,4.61,2.21,7.02,,07/01/2022,06/30/2024
YES,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10310,RICHMOND,(718) 354-5047,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,119,6.57,2.48,10.66,,07/01/2022,06/30/2024
YES,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10310,RICHMOND,(718) 354-5047,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,114,1.69,0.19,3.19,,07/01/2022,06/30/2024
YES,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10310,RICHMOND,(718) 354-5047,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,571,1.44,0.42,2.46,,07/01/2022,06/30/2024
YES,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10310,RICHMOND,(718) 354-5047,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,1.08,0.7,1.46,,07/01/2022,06/30/2024
YES,331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,04/01/2021,03/31/2024
YES,331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,Hybrid_HWM,Hybrid Hospital-Wide All-Cause Risk Standardized Mortality Rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2023,06/30/2024
YES,331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,MORT_30_AMI,Death rate for heart attack patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2024
YES,331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2024
YES,331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,MORT_30_COPD,Death rate for COPD patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2024
YES,331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,MORT_30_HF,Death rate for heart failure patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2024
YES,331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,MORT_30_PN,Death rate for pneumonia patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2024
YES,331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,MORT_30_STK,Death rate for stroke patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2024
YES,331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_03,Pressure ulcer rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,07/01/2022,06/30/2024
YES,331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_04,Death rate among surgical inpatients with serious treatable complications,Not Available,Not Available,Not Available,Not Available,Not Available,13,07/01/2022,06/30/2024
YES,331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_06,Iatrogenic pneumothorax rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,07/01/2022,06/30/2024
YES,331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_08,In-hospital fall-associated fracture rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,07/01/2022,06/30/2024
YES,331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_09,Postoperative hemorrhage or hematoma rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,07/01/2022,06/30/2024
YES,331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_10,Postoperative acute kidney injury requiring dialysis rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,07/01/2022,06/30/2024
YES,331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_11,Postoperative respiratory failure rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,07/01/2022,06/30/2024
YES,331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,07/01/2022,06/30/2024
YES,331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_13,Postoperative sepsis rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,07/01/2022,06/30/2024
YES,331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_14,Postoperative wound dehiscence rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,07/01/2022,06/30/2024
YES,331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_15,Abdominopelvic accidental puncture or laceration rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,07/01/2022,06/30/2024
YES,331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,Not Available,Not Applicable,Not Available,Not Available,Not Available,13,07/01/2022,06/30/2024
YES,330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,MONROE,(585) 922-4000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,77,3.9,2.2,7.0,,04/01/2021,03/31/2024
YES,330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,MONROE,(585) 922-4000,Hybrid_HWM,Hybrid Hospital-Wide All-Cause Risk Standardized Mortality Rate,Better Than the National Rate,1230,3.4,2.8,4.1,,07/01/2023,06/30/2024
YES,330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,MONROE,(585) 922-4000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,147,10.7,8.4,13.6,,07/01/2021,06/30/2024
YES,330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,MONROE,(585) 922-4000,MORT_30_CABG,Death rate for CABG surgery patients,No Different Than the National Rate,96,1.7,0.8,3.6,,07/01/2021,06/30/2024
YES,330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,MONROE,(585) 922-4000,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,80,7.9,5.0,12.2,,07/01/2021,06/30/2024
YES,330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,MONROE,(585) 922-4000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,348,10.1,7.8,12.9,,07/01/2021,06/30/2024
YES,330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,MONROE,(585) 922-4000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,204,14.7,11.3,18.7,,07/01/2021,06/30/2024
