pfi,hospital_name,county,region,unit_name,unit_description,day_rn_count,day_rn_hours_per_pt,day_avg_patients,day_rn_pts_per_nurse,evening_rn_count,evening_rn_hours_per_pt,evening_avg_patients,evening_rn_pts_per_nurse,night_rn_count,night_rn_hours_per_pt,night_avg_patients,night_rn_pts_per_nurse
1122,New York-Presbyterian Westchester,Westchester,Metropolitan Area Regional Office,Critical Care,755420 3S Adult Critical Care,,,,,,,,,8,4,14.62,1.83
1124,SJRH - Dobbs Ferry Pavilion,Westchester,Metropolitan Area Regional Office,Emergency Department,Emergency Department,2,0,0,0,1,0,0,0,1,0,0,0
1124,SJRH - Dobbs Ferry Pavilion,Westchester,Metropolitan Area Regional Office,Medical/Surgical,Medical Surgical,2,1.91,8,5,0,0,8,5,2,2.87,8,5
1129,Phelps Hospital,Westchester,Metropolitan Area Regional Office,Critical Care,Critical Care (ICU),3,4.93,7,2.33,,,,,3,4.93,7,2.33
1129,Phelps Hospital,Westchester,Metropolitan Area Regional Office,Emergency Department,Emergency Department - 32 Beds - 701 G-Level,4,4.99,27.67,6.92,,,,,,,,
1129,Phelps Hospital,Westchester,Metropolitan Area Regional Office,Medical/Surgical,2 North,3,1.73,20,6.67,,,,,,,,
1129,Phelps Hospital,Westchester,Metropolitan Area Regional Office,Medical/Surgical,5 North - Neurology Services / Palliative Care/ Chemo,2,1.77,13,6.5,,,,,2,1.77,13,6.5
1129,Phelps Hospital,Westchester,Metropolitan Area Regional Office,Emergency Department,"Emergency Department - 32 Bed Capacity - 701
North Broadway - G Level",,,,,3,3.74,27.67,9.22,,,,
1129,Phelps Hospital,Westchester,Metropolitan Area Regional Office,Emergency Department,Emergency Department - 32 Bed Capacity - G Level,,,,,,,,,4,4.99,27.67,6.92
1129,Phelps Hospital,Westchester,Metropolitan Area Regional Office,Medical/Surgical,2 North - Surgery,,,,,,,,,3,1.73,20,6.67
1129,Phelps Hospital,Westchester,Metropolitan Area Regional Office,Medical/Surgical,5 South - Medical/Surgical,,,,,,,,,3,1.92,18,6
1139,Westchester Medical Center,Westchester,Metropolitan Area Regional Office,Critical Care,CICU - Cardiac Intensive Care Unit,3.8,4,7.5,2,3.8,4,7.5,2,,,,
1139,Westchester Medical Center,Westchester,Metropolitan Area Regional Office,Critical Care,CTICU - Cardiothoracic Intensive Care Unit,6.32,4,12.6,2,6.32,4,12.6,2,6.32,4,12.6,2
1139,Westchester Medical Center,Westchester,Metropolitan Area Regional Office,Critical Care,MICU - Medical ICU,5.24,4,10.5,2,,,,,5.24,4,10.5,2
1139,Westchester Medical Center,Westchester,Metropolitan Area Regional Office,Critical Care,NESICU - Neurosurgical ICU,11.49,5.33,17.2,1.5,11.49,5.33,17.2,1.5,11.49,5.33,17.2,1.5
1139,Westchester Medical Center,Westchester,Metropolitan Area Regional Office,Critical Care,SICU - Surgical ICU,3.29,4,6.6,2,3.29,4,6.6,2,3.29,4,6.6,2
1139,Westchester Medical Center,Westchester,Metropolitan Area Regional Office,Critical Care,TICU - Trauma ICU,7.15,4,14.3,2,,,,,7.15,4,14.3,2
1139,Westchester Medical Center,Westchester,Metropolitan Area Regional Office,Emergency Department,Emergency Services - 1st Floor,13,1.44,72.3,4,20,2.06,77.6,4,10.5,2.86,29.4,4
1139,Westchester Medical Center,Westchester,Metropolitan Area Regional Office,Medical/Surgical,3 South Med/Surg Neuro,4.6,1.6,22.9,5,4.6,1.6,22.9,5,4.6,1.6,22.9,5
1139,Westchester Medical Center,Westchester,Metropolitan Area Regional Office,Medical/Surgical,5 North Medicine/Bariatric,8.2,1.6,40.9,5,8.2,1.6,40.9,5,8.2,1.6,40.9,5
1139,Westchester Medical Center,Westchester,Metropolitan Area Regional Office,Medical/Surgical,5 South - Medicine,7.1,1.6,35.3,5,7.1,1.6,35.3,5,7.1,1.6,35.3,5
1139,Westchester Medical Center,Westchester,Metropolitan Area Regional Office,Medical/Surgical,6 North Ortho/Trauma/Surgery/Vascular,8.2,1.6,41,5,8.2,1.6,41,5,8.2,1.6,41,5
1139,Westchester Medical Center,Westchester,Metropolitan Area Regional Office,Medical/Surgical,7 North Transplant/Gyn/Gyn-Onc/GU,7.2,1.78,32.5,4.5,7.2,1.78,32.5,4.5,7.2,1.78,30.9,4.5
1139,Westchester Medical Center,Westchester,Metropolitan Area Regional Office,Medical/Surgical,7 South - Oncology,7.1,1.78,32,4.5,7.1,1.78,32,4.5,,,,
1139,Westchester Medical Center,Westchester,Metropolitan Area Regional Office,Critical Care,MICU- Medical ICU,,,,,5.24,4,10.5,2,,,,
1139,Westchester Medical Center,Westchester,Metropolitan Area Regional Office,Critical Care,TICU,,,,,7.15,4,14.3,2,,,,
1139,Westchester Medical Center,Westchester,Metropolitan Area Regional Office,Medical/Surgical,4 South CTS/Post Cath Vascular,,,,,5.1,2,20.4,4,,,,
1139,Westchester Medical Center,Westchester,Metropolitan Area Regional Office,Critical Care,CICU,,,,,,,,,7.5,4,7.5,2
1139,Westchester Medical Center,Westchester,Metropolitan Area Regional Office,Medical/Surgical,7 South Oncology,,,,,,,,,7.1,1.78,32,4.5
1158,Soldiers and Sailors Memorial Hospital of Yates County,Yates,Western Regional Office,Emergency Department,Emergency Department,2,4,4,2,2,1.45,11,5.5,2,5,10,5
1158,Soldiers and Sailors Memorial Hospital of Yates County,Yates,Western Regional Office,Medical/Surgical,Medical/ Surgical/ Telemetry,2,1.74,9.2,4.6,2,1.74,9.2,4.6,2,1.74,9.2,4.6
1164,BronxCare Hospital Center,Bronx,Metropolitan Area Regional Office,Emergency Department,"Comprehensive Psychiatric Emergency Program
(Adult and Pediatric)",8,1.07,56,5,,,,,,,,
1164,BronxCare Hospital Center,Bronx,Metropolitan Area Regional Office,Emergency Department,"Comprehensive Psychiatric Emergency Program
( CPEP)",,,,,8,1.07,56,5,,,,
1164,BronxCare Hospital Center,Bronx,Metropolitan Area Regional Office,Emergency Department,"Comprehensive Psychiatric Emergency Department
(CPEP)",,,,,,,,,8,1.07,56,6
1165,Jacobi Medical Center,Bronx,Metropolitan Area Regional Office,Emergency Department,"Adult patients requiring emergent care such as
trauma, pci, stroke . Located building 1, first floor",23,2.44,75.3,3.26,24,2.55,75.3,3.14,22,2.44,75.3,3.27
1165,Jacobi Medical Center,Bronx,Metropolitan Area Regional Office,Emergency Department,"The psychiatric ED provides mental health services to
children&adults. located in bldg 1, 1NE1",5,7.27,5.5,1.1,,,,,,,,
1165,Jacobi Medical Center,Bronx,Metropolitan Area Regional Office,Emergency Department,"provides emergency care to pediatric patients ages
birth to 21 yrs. Located BLDG 1, first floor.",6,1.8,26.7,4.44,6,1.8,26.7,4.44,5,1.45,26.7,5.33
1165,Jacobi Medical Center,Bronx,Metropolitan Area Regional Office,Intensive Care,"JA IP 2B SURGICAL ICU 2nd floor of Bldg 6. ICU
level surgical / trauma patients",6,4,12,2,6,4,12,2,6,4,12,2
1165,Jacobi Medical Center,Bronx,Metropolitan Area Regional Office,Intensive Care,"JA IP 4B MICU ICU 4th floor of Bldg 6. medical ICU
level patients.",6,4.71,10.2,2,6,4.71,10.2,2,6,4.71,10.2,2
1165,Jacobi Medical Center,Bronx,Metropolitan Area Regional Office,Intensive Care,"JA IP 5B CCU 5th floor of Bldg 6. cardiac and
medical ICU level patients.",5,4,10,2,,,,,5,4,10,2
1165,Jacobi Medical Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,4D 12 bed general med surg unit. located in bldg 6,2,1.33,12,6,,,,,,,,
1165,Jacobi Medical Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"JA IP 3A SURGERY 3rd floor of Bldg 6. surgical
patients typically found on a routine surgical floor",4,1.53,20.9,6,4,1.53,20.9,6,,,,
1165,Jacobi Medical Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"JA IP 4A MED/SURG 4th floor of Bldg 6. both medical
and surgical patients",5,1.28,31.3,6,6,1.53,31.3,6,,,,
1165,Jacobi Medical Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"JA IP 5A MED/TELE 5th floor of Bldg 6. post cardiac
catherization patients, stroke patients, medical",2,1.33,12,6,,,,,,,,
1165,Jacobi Medical Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"JA IP 5D MED/TELE 5th floor of Bldg 6. medical
patients typically found on a routine medical floor",6,1.5,31.9,6,6,1.5,31.9,6,6,1.5,31.9,6
1165,Jacobi Medical Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"JA IP 6A MED/TELE 6th floor of Bldg 6. medical
patients typically found on a routine medical floor",6,1.46,32.8,6,,,,,,,,
1165,Jacobi Medical Center,Bronx,Metropolitan Area Regional Office,Emergency Department,"The psychiatric ED provides mental health services to
children&adults. located in bldg 1,1NE1",,,,,5,7.27,5.5,1.1,5,7.27,5.5,1.1
1165,Jacobi Medical Center,Bronx,Metropolitan Area Regional Office,Intensive Care,"JA IP 5B ICU 5th floor of Bldg 6. cardiac and medical
ICU level patients.",,,,,5,4,10,2,,,,
1165,Jacobi Medical Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"4D medicine delivers care to patients with various
medical conditions. BLDG6, 4th floor",,,,,2,1.33,12,6,,,,
1165,Jacobi Medical Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"JA IP 5A MED 5th floor of Bldg 6. stroke and other
medical patients",,,,,2,1.33,12,6,,,,
1165,Jacobi Medical Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"JA IP 6A MED/TELE Med/Surg 6th floor of Bldg 6.
medical patients typically found on a routine medical
floor",,,,,6,1.46,32.8,6,6,1.46,32.8,6
1165,Jacobi Medical Center,Bronx,Metropolitan Area Regional Office,Intensive Care,"JA IP 2A BURN ICU 2nd floor of Bldg 6. burn patients
and ICU level surgical patients",,,,,,,,,4,5.08,6.1,2
1165,Jacobi Medical Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,4D provides medical care to a variety of adult patients,,,,,,,,,2,1.33,12,6
1165,Jacobi Medical Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"JA IP 3A SURGERY Med/Surg 3rd floor of Bldg 6.
surgical patients typically found on a routine surgical
floor",,,,,,,,,4,1.53,20.9,6
1165,Jacobi Medical Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"JA IP 4A MED/SURG 4th floor of Bldg 6. both medical
and surgical patients typically found on a routine
medical/surgical floor",,,,,,,,,6,1.53,31.3,6
1165,Jacobi Medical Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"JA IP 5A MED 5th floor of Bldg 6. stroke patients and
medical patients",,,,,,,,,2,1.33,12,6
1168,Montefiore Medical Center - Wakefield Hospital,Bronx,Metropolitan Area Regional Office,Critical Care,"5 ICU Adult - Inpatient Critical Care-Adult Medicine
24 HRS/7 DAY",5.4,3.2,13.6,2.5,5.4,3.2,13.6,2.5,5.4,3.2,13.6,2.5
1168,Montefiore Medical Center - Wakefield Hospital,Bronx,Metropolitan Area Regional Office,Emergency Department,"Wakefield Emergency Department CC# 30571
ED-50,000-79,999 Annual Visits Days/ Hrs: 24 HRS/7
DAY",6.5,1.4,35.9,5.5,4.5,0.7,47.2,10.5,6.5,1.6,31.4,4.8
1168,Montefiore Medical Center - Wakefield Hospital,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"3 North Adult - Inpatient Med-Surg Comb.-Adult
Medicine 24 HRS/7 DAY",5.4,1.3,32.6,6,5.4,1.3,32.6,6,5.4,1.3,32.6,6
1168,Montefiore Medical Center - Wakefield Hospital,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"4 North Adult - Inpatient Medical-Adult Medicine 24
HRS/7 DAY",5.7,1.3,33.9,6,5.7,1.3,33.9,6,5.7,1.3,33.9,6
1168,Montefiore Medical Center - Wakefield Hospital,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"4 South Adult - Inpatient Medical-Adult Medicine 24
HRS/7 DAY",5.6,1.3,33.7,6,5.6,1.3,33.7,6,5.6,1.3,33.7,6
1169,Montefiore Medical Center - Henry & Lucy Moses Div,Bronx,Metropolitan Area Regional Office,Critical Care,"CHAM 10 ICU Pediatric - Inpatient Critical
Care-Pediatric Med-Surg ICU",8.6,3.8,17.3,2,8.6,3.8,17.3,2,8.6,3.8,17.3,2
1169,Montefiore Medical Center - Henry & Lucy Moses Div,Bronx,Metropolitan Area Regional Office,Critical Care,"CHAM PCVCU Pediatric - Inpatient Critical
Care-Pediatric Cardiac ICU Cardiology",1.1,3.8,2.3,2,1.1,3.8,2.3,2,1.1,3.8,2.3,2
1169,Montefiore Medical Center - Henry & Lucy Moses Div,Bronx,Metropolitan Area Regional Office,Critical Care,"Cardiothoracic Surgery ICU Adult - Inpatient Critical
Care-Adult Cardio-thoracic ICU Surgery",7.4,3.8,14.8,2,7.4,3.8,14.8,2,7.4,3.8,14.8,2
1169,Montefiore Medical Center - Henry & Lucy Moses Div,Bronx,Metropolitan Area Regional Office,Critical Care,"Coronary Care Unit Adult - Inpatient Critical
Care-Adult Cardiac ICU Cardiology",5.1,3.8,10.3,2,5.1,3.8,10.3,2,5.1,3.8,10.3,2
1169,Montefiore Medical Center - Henry & Lucy Moses Div,Bronx,Metropolitan Area Regional Office,Critical Care,"Medical ICU Adult - Inpatient Critical Care-Adult
Medical ICU Medicine",5.3,3.8,10.7,2,5.3,3.8,10.7,2,5.3,3.8,10.7,2
1169,Montefiore Medical Center - Henry & Lucy Moses Div,Bronx,Metropolitan Area Regional Office,Critical Care,"Neuro ICU Adult - Inpatient Critical Care-Adult
Neuro ICU Surgery",4.5,3.8,8.9,2,4.5,3.8,8.9,2,4.5,3.8,8.9,2
1169,Montefiore Medical Center - Henry & Lucy Moses Div,Bronx,Metropolitan Area Regional Office,Critical Care,"Surgical ICU Adult - Inpatient Critical Care-Adult
Surgical ICU Surgery",3.6,3.8,7.2,2,3.6,3.8,7.2,2,3.6,3.8,7.2,2
1169,Montefiore Medical Center - Henry & Lucy Moses Div,Bronx,Metropolitan Area Regional Office,Emergency Department,"""CHAM ED Type: ED-50,000-79,999 Annual Visits
Days/ Hrs.: 24 HRS/7 DAY""",8,2.9,20.8,2.6,11,2.6,31.5,2.9,8,3.2,18.7,2.3
1169,Montefiore Medical Center - Henry & Lucy Moses Div,Bronx,Metropolitan Area Regional Office,Emergency Department,"""Moses Adult ED + POS Type: ED-Greater than
80,000 Annual Visits Days/ Hrs.: 24 HRS/7 DAY""",24,2.1,83.8,3.5,30,2.1,108.4,3.6,24,2.4,76.1,3.2
1169,Montefiore Medical Center - Henry & Lucy Moses Div,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"7AW/S Adult - Inpatient Step Down-Adult Surgical
Step-down Surgery",4.3,1.9,17.1,4,4.3,1.9,17.1,4,4.3,1.9,17.1,4
1169,Montefiore Medical Center - Henry & Lucy Moses Div,Bronx,Metropolitan Area Regional Office,Medical/Surgical,Klau 4 Adult - Inpatient Medical-Adult Medicine,7.2,1.5,35.9,5,7.2,1.5,35.9,5,7.2,1.5,35.9,5
1169,Montefiore Medical Center - Henry & Lucy Moses Div,Bronx,Metropolitan Area Regional Office,Medical/Surgical,Klau 5 Adult - Inpatient Medical-Adult Medicine,6.7,1.5,33.5,5,6.7,1.5,33.5,5,6.7,1.5,33.5,5
1169,Montefiore Medical Center - Henry & Lucy Moses Div,Bronx,Metropolitan Area Regional Office,Medical/Surgical,Klau 6 Adult - Inpatient Medical-Adult Medicine,5.9,1.5,29.6,5,5.9,1.5,29.6,5,5.9,1.5,29.6,5
1169,Montefiore Medical Center - Henry & Lucy Moses Div,Bronx,Metropolitan Area Regional Office,Medical/Surgical,Klau 7 Adult - Inpatient Medical-Adult Medicine,5.8,1.5,29,5,5.8,1.5,29,5,5.8,1.5,29,5
1169,Montefiore Medical Center - Henry & Lucy Moses Div,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"Klau 8 Adult - Inpatient Blended Acuity-Adult
Med-Surg Medicine",7,1.9,28,4,,,,,7,1.9,28,4
1169,Montefiore Medical Center - Henry & Lucy Moses Div,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"NW 8 10541 Adult - Inpatient Medical-Adult n/a
Hematology/Oncology",8.9,1.7,39.9,4.5,,,,,,,,
1169,Montefiore Medical Center - Henry & Lucy Moses Div,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"Northwest 3 Adult - Inpatient Med-Surg Comb.-Adult
Neuro/neurosurgery Neurology",6.3,1.7,28.4,4.5,6.3,1.7,28.4,4.5,6.3,1.7,28.4,4.5
1169,Montefiore Medical Center - Henry & Lucy Moses Div,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"Northwest 4 Adult - Inpatient Blended Acuity-Adult
Medical Medicine",7.7,1.5,38.5,5,7.7,1.5,38.5,5,7.7,1.5,38.5,5
1169,Montefiore Medical Center - Henry & Lucy Moses Div,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"Northwest 5 Adult - Inpatient Blended Acuity-Adult
Medical Medicine",7.7,1.5,38.7,5,7.7,1.5,38.7,5,7.7,1.5,38.7,5
1169,Montefiore Medical Center - Henry & Lucy Moses Div,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"Northwest 6 Adult - Inpatient Blended Acuity-Adult
Med-Surg Medicine",7.5,1.5,37.6,5,7.5,1.5,37.6,5,7.5,1.5,37.6,5
1169,Montefiore Medical Center - Henry & Lucy Moses Div,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"Northwest 7 Adult - Inpatient Blended Acuity-Adult
Med-Surg Medicine",6.3,1.5,31.6,5,6.3,1.5,31.6,5,6.3,1.5,31.6,5
1169,Montefiore Medical Center - Henry & Lucy Moses Div,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"Northwest 8 Adult - Inpatient Medical-Adult
Hematology/Oncology",,,,,8.4,1.7,37.8,4.5,8.4,1.7,37.8,4.5
1172,Lincoln Medical & Mental Health Center,Bronx,Metropolitan Area Regional Office,Intensive Care,2C5 Surgical Intensive Care Unit,6,48,11.5,2,6,48,11.5,2,6,48,11.5,2
1172,Lincoln Medical & Mental Health Center,Bronx,Metropolitan Area Regional Office,Intensive Care,4D Neonatal Intensive Care Unit,4,32,6.4,2,4,32,6.4,2,4,32,6.4,2
1172,Lincoln Medical & Mental Health Center,Bronx,Metropolitan Area Regional Office,Intensive Care,9B ICU,9,72,17.3,2,9,72,17.3,2,9,72,17.3,2
1172,Lincoln Medical & Mental Health Center,Bronx,Metropolitan Area Regional Office,Intensive Care,9C Medical Intensive Care Unit 1,6,48,12.1,2,6,48,12.1,2,6,48,12.1,2
1172,Lincoln Medical & Mental Health Center,Bronx,Metropolitan Area Regional Office,Intensive Care,9C Medical Intensive Care Unit 2,3,24,5.8,2,3,24,5.8,2,3,24,5.8,2
1172,Lincoln Medical & Mental Health Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,6B Medical Surgical Unit,5,40,29.9,6,5,40,29.9,6,5,40,29.9,6
1172,Lincoln Medical & Mental Health Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,6C Medical Surgical Unit,6,48,30.4,6,6,48,30.4,6,6,48,30.4,6
1172,Lincoln Medical & Mental Health Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,8B Medical Surgical Unit,5,40,26.3,6,5,40,26.3,6,5,40,26.3,6
1172,Lincoln Medical & Mental Health Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,8C Medical Surgical Unit,5,40,25.6,6,5,40,25.6,6,5,40,25.6,6
1172,Lincoln Medical & Mental Health Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,Surgery- Surgical Clinic Adult- 1A7,8,2.67,24,3,,,,,,,,
1175,Calvary Hospital Inc,Bronx,Metropolitan Area Regional Office,Medical/Surgical,3 North,3,0.97,23.3,7.77,2.5,0.8,23.3,9.32,2,0.64,23.3,11.65
1175,Calvary Hospital Inc,Bronx,Metropolitan Area Regional Office,Medical/Surgical,3 South,3,0.97,23.3,7.77,2.5,0.8,23.3,9.32,2,0.64,23.3,11.65
1175,Calvary Hospital Inc,Bronx,Metropolitan Area Regional Office,Medical/Surgical,4 North,3,0.97,23.3,7.77,2.5,0.8,23.3,9.32,2,0.64,23.3,11.65
1175,Calvary Hospital Inc,Bronx,Metropolitan Area Regional Office,Medical/Surgical,4 South,3,0.97,23.3,7.77,2.5,0.8,23.3,9.32,2,0.64,23.3,11.65
1175,Calvary Hospital Inc,Bronx,Metropolitan Area Regional Office,Medical/Surgical,5 North,3,0.97,23.3,7.77,2.5,0.8,23.3,9.32,2,0.64,23.3,11.65
1175,Calvary Hospital Inc,Bronx,Metropolitan Area Regional Office,Medical/Surgical,5 South,3,0.97,23.3,7.77,2.5,0.8,23.3,9.32,2,0.64,23.3,11.65
1175,Calvary Hospital Inc,Bronx,Metropolitan Area Regional Office,Medical/Surgical,6 North,3,0.97,23.3,7.77,2.5,0.8,23.3,9.32,2,0.64,23.3,11.65
1175,Calvary Hospital Inc,Bronx,Metropolitan Area Regional Office,Medical/Surgical,6 South,3,0.97,23.3,7.77,2.5,0.8,23.3,9.32,2,0.64,23.3,11.65
1175,Calvary Hospital Inc,Bronx,Metropolitan Area Regional Office,Medical/Surgical,Brooklyn Unit,3,0.97,23.3,7.77,2.5,0.8,23.3,9.32,2,0.64,23.3,11.65
1176,SBH Health System,Bronx,Metropolitan Area Regional Office,Critical Care,5th Floor Critical Care: MICU/SICU,9,5.19,13,1.44,,,,,,,,
1176,SBH Health System,Bronx,Metropolitan Area Regional Office,Critical Care,Neonatal ICU,3,8.52,4.6,1.47,,,,,3,8.52,4.4,1.47
1176,SBH Health System,Bronx,Metropolitan Area Regional Office,Medical/Surgical,2 North: med surg,3.5,1.42,19.7,5.6,,,,,4,4.65,18.6,6.2
1176,SBH Health System,Bronx,Metropolitan Area Regional Office,Medical/Surgical,2 South: med surg,2,2.98,16.8,8.4,2,2.98,16.8,8.4,2,1.49,16.8,8.4
