pfi,hospital_name,county,region,unit_name,unit_description,day_LPN_count,day_LPN_hours_per_pt,evening_LPN_count,evening_LPN_hours_per_pt,night_LPN_count,night_LPN_hours_per_pt
1176,SBH Health System,Bronx,Metropolitan Area Regional Office,Medical/Surgical,7 North: med surg,0,0,,,,
1176,SBH Health System,Bronx,Metropolitan Area Regional Office,Medical/Surgical,7 South: Respiratory,0,0,0,0,0,0
1176,SBH Health System,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"Medical Psychiatric Unit (MPU) opened June 25,
2024. med/psych patients",0,0,,,,
1176,SBH Health System,Bronx,Metropolitan Area Regional Office,Critical Care,5th Floor MICU/SICU,,,0,0,,
1176,SBH Health System,Bronx,Metropolitan Area Regional Office,Medical/Surgical,2 North: Med surg,,,0,0,,
1176,SBH Health System,Bronx,Metropolitan Area Regional Office,Medical/Surgical,3 North: med surg,,,0,0,0,0
1176,SBH Health System,Bronx,Metropolitan Area Regional Office,Medical/Surgical,7 North: med surg tele,,,0,0,0,0
1176,SBH Health System,Bronx,Metropolitan Area Regional Office,Medical/Surgical,Medical Psychiatric Unit (MPU) 6th floor,,,0,0,0,0
1176,SBH Health System,Bronx,Metropolitan Area Regional Office,Critical Care,5th Floor Critical Care: MICU/SICU/IMCU,,,,,0,0
1178,BronxCare Hospital Center,Bronx,Metropolitan Area Regional Office,Critical Care,MEDICAL INTENSIVE CARE UNIT (MICU),0,0,0,0,0,0
1178,BronxCare Hospital Center,Bronx,Metropolitan Area Regional Office,Critical Care,NEONATAL INTENSIVE CARE UNIT ( NICU),0,0,0,0,0,0
1178,BronxCare Hospital Center,Bronx,Metropolitan Area Regional Office,Emergency Department,Pediatric and Adult Emergency Department,0,0,,,0,0
1178,BronxCare Hospital Center,Bronx,Metropolitan Area Regional Office,Intensive Care,PEDIATRIC INTENSIVE CARE UNIT (PICU),0,0,,,,
1178,BronxCare Hospital Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,10th Floor Medical Surgical /Dialysis,0,0,0,0,0,0
1178,BronxCare Hospital Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,11TH FLOOR MEDICAL SURGICAL / TELEMETRY,0,0,0,0,0,0
1178,BronxCare Hospital Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,16TH FLOOR MEDICAL SURGICAL,0,0,0,0,0,0
1178,BronxCare Hospital Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"17TH FLOOR MEDICAL SURGICAL TRANSITIONAL
CARE UNIT",0,0,0,0,0,0
1178,BronxCare Hospital Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,8TH FLOOR MEDICAL SURGICAL TELEMETRY,0,0,0,0,0,0
1178,BronxCare Hospital Center,Bronx,Metropolitan Area Regional Office,Critical Care,CARDIAC CARE UNIT (CCU),,,0,0,0,0
1178,BronxCare Hospital Center,Bronx,Metropolitan Area Regional Office,Critical Care,PEDIATRIC INTENSIVE CARE UNIT (PICU),,,0,0,0,0
1178,BronxCare Hospital Center,Bronx,Metropolitan Area Regional Office,Emergency Department,Pediatric and Adult Emergency Department (11-11),,,0,0,,
1178,BronxCare Hospital Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"15TH FLOOR, PULMONARY TELEMETRY UNIT",,,,,0,0
1178,BronxCare Hospital Center,Bronx,Metropolitan Area Regional Office,Medical/Surgical,PEDIATRICS,,,,,0,0
1185,Montefiore Medical Center - Montefiore Westchester Square,Bronx,Metropolitan Area Regional Office,Emergency Department,"""Montefiore Westchester Square ED Type:
Freestanding Emergency Department Days/ Hrs.: 24
HRS/7 DAY",0,0,,,,
1185,Montefiore Medical Center - Montefiore Westchester Square,Bronx,Metropolitan Area Regional Office,Emergency Department,"Montefiore Westchester Square ED Type:
Freestanding Emergency Department Days/ Hrs.: 24
HRS/7 DAY""",,,0,0,,
1185,Montefiore Medical Center - Montefiore Westchester Square,Bronx,Metropolitan Area Regional Office,Emergency Department,"""Montefiore Westchester Square ED Type:
Freestanding Emergency Department Days/ Hrs.: 24
HRS/7 DAY""",,,,,0,0
1186,North Central Bronx Hospital,Bronx,Metropolitan Area Regional Office,Critical Care,NO IP 10B ICU ACUTE/STEPDOWN,0,0,,,0,0
1186,North Central Bronx Hospital,Bronx,Metropolitan Area Regional Office,Emergency Department,NO ED ADULT,0,0,0,0,0,0
1186,North Central Bronx Hospital,Bronx,Metropolitan Area Regional Office,Emergency Department,NO ED PEDIATRIC,0,0,0,0,0,0
1186,North Central Bronx Hospital,Bronx,Metropolitan Area Regional Office,Emergency Department,NO ED PSYCH,0,0,0,0,0,0
1186,North Central Bronx Hospital,Bronx,Metropolitan Area Regional Office,Medical/Surgical,NO IP 10A MED SURG,0,0,,,,
1186,North Central Bronx Hospital,Bronx,Metropolitan Area Regional Office,Medical/Surgical,NO IP 9A MED SURG,0,0,0,0,0,0
1186,North Central Bronx Hospital,Bronx,Metropolitan Area Regional Office,Medical/Surgical,NO IP 9B MED SURG,0,0,0,0,0,0
1186,North Central Bronx Hospital,Bronx,Metropolitan Area Regional Office,Intensive Care,NO IP 10B ICU ACUTE/STEPDOWN,,,0,0,,
1186,North Central Bronx Hospital,Bronx,Metropolitan Area Regional Office,Medical/Surgical,NO IP 10 M/S FLEX,,,0,0,0,0
1186,North Central Bronx Hospital,Bronx,Metropolitan Area Regional Office,Emergency Department,Emergency Department,,,,,0,0
1286,Brookdale Hospital Medical Center,Kings,Metropolitan Area Regional Office,Critical Care,8 CHC: Pediatric Intensive Care Unit,0,0,0,0,0,0
1286,Brookdale Hospital Medical Center,Kings,Metropolitan Area Regional Office,Critical Care,Coronary Care Unit,0,0,0,0,0,0
1286,Brookdale Hospital Medical Center,Kings,Metropolitan Area Regional Office,Critical Care,Medical Intensive Care,0,0,,,,
1286,Brookdale Hospital Medical Center,Kings,Metropolitan Area Regional Office,Critical Care,Surgical Intensive Care Unit,0,0,,,0,0
1286,Brookdale Hospital Medical Center,Kings,Metropolitan Area Regional Office,Emergency Department,"24/7 services focused on adult, pediatric and
psychiatry emergent care",0,0,,,0,0
1286,Brookdale Hospital Medical Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,10 CHC Medical Surgical Unit,0,0,,,0,0
1286,Brookdale Hospital Medical Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,11 CHC: Medical Surgical,0,0,0,0,,
1286,Brookdale Hospital Medical Center,Kings,Metropolitan Area Regional Office,Critical Care,Medical Intensive Care Unit,,,0,0,0,0
1286,Brookdale Hospital Medical Center,Kings,Metropolitan Area Regional Office,Critical Care,Surgical ICU,,,0,0,,
1286,Brookdale Hospital Medical Center,Kings,Metropolitan Area Regional Office,Emergency Department,"24/7 services focused on adult, pediatric and
psychiatric emergent care",,,0,0,,
1286,Brookdale Hospital Medical Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,10 CHC: Medical Surgical Unit,,,0,0,,
1286,Brookdale Hospital Medical Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,9 CHC: Neuroscience,,,0,0,,
1286,Brookdale Hospital Medical Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,11 CHC; Medical Surgical,,,,,0,0
1288,Brooklyn Hospital Center - Downtown Campus,Kings,Metropolitan Area Regional Office,Intensive Care,Intensive Care,0,0,0,0,0,0
1288,Brooklyn Hospital Center - Downtown Campus,Kings,Metropolitan Area Regional Office,Medical/Surgical,Medical Surgical,0,0,0,0,0,0
1293,Maimonides Midwood Community Hospital,Kings,Metropolitan Area Regional Office,Critical Care,ICU - 7 Bed total capacity,0,0,,,,
1293,Maimonides Midwood Community Hospital,Kings,Metropolitan Area Regional Office,Emergency Department,"911 Receiving ED - 29 Bays in the main ED and 6
Chairs in the Fast Track.",0,0,,,,
1293,Maimonides Midwood Community Hospital,Kings,Metropolitan Area Regional Office,Medical/Surgical,"2nd Floor -Medical and Surgical Unit - 41 total beds
capacity with 15 beds tele capacity.",0,0,,,,
1293,Maimonides Midwood Community Hospital,Kings,Metropolitan Area Regional Office,Medical/Surgical,"3rd Floor Medical and Surgical Unit - 41 beds total
capacity with 15 beds tele capacity.",0,0,,,,
1293,Maimonides Midwood Community Hospital,Kings,Metropolitan Area Regional Office,Medical/Surgical,"4th Floor- Medical and Surgical Unit - 24 beds with 15
beds tele capacity.",0,0,,,,
1293,Maimonides Midwood Community Hospital,Kings,Metropolitan Area Regional Office,Critical Care,ICU - 7 Bed Capacity,,,0,0,,
1293,Maimonides Midwood Community Hospital,Kings,Metropolitan Area Regional Office,Emergency Department,"911 Receiving ED-29 Bays in the main ED and 6
Chairs in the Fast Track",,,0,0,,
1293,Maimonides Midwood Community Hospital,Kings,Metropolitan Area Regional Office,Medical/Surgical,"2nd Floor Medical and Surgical Unit - 41 total beds
capacity with 15 beds tele capacity.",,,0,0,,
1293,Maimonides Midwood Community Hospital,Kings,Metropolitan Area Regional Office,Medical/Surgical,"3rd Floor Medical and Surgical Unit. Total 41 Bed
Capacity with 15 Tele Bed Capacity.",,,0,0,,
1293,Maimonides Midwood Community Hospital,Kings,Metropolitan Area Regional Office,Medical/Surgical,"4th Floor Medical and Surgical Unit - 24 beds with 15
beds tele capacity.",,,0,0,,
1293,Maimonides Midwood Community Hospital,Kings,Metropolitan Area Regional Office,Critical Care,ICU - 7 Bed capacity,,,,,0,0
1293,Maimonides Midwood Community Hospital,Kings,Metropolitan Area Regional Office,Emergency Department,"911 Receiving ED - 29 Bays in the main ED and 6
Chairs in the Fast Track",,,,,0,0
1293,Maimonides Midwood Community Hospital,Kings,Metropolitan Area Regional Office,Medical/Surgical,"2nd floor -Medical and Surgical Unit - 41 total beds
capacity with 15 beds tele capacity.",,,,,0,0
1293,Maimonides Midwood Community Hospital,Kings,Metropolitan Area Regional Office,Medical/Surgical,"3rd Floor -Medical and Surgical Unit - 41 total beds
capacity with 15 beds tele capacity.",,,,,0,0
1293,Maimonides Midwood Community Hospital,Kings,Metropolitan Area Regional Office,Medical/Surgical,"4th Floor -Medical and Surgical Unit - 24 total beds
capacity with 15 beds tele capacity.",,,,,0,0
1294,NYC HEALTH + HOSPITALS/SOUTH BROOKLYN HEALTH,Kings,Metropolitan Area Regional Office,Critical Care,CON01 T6E CARDIAC ICU/SDU,0,0,0,0,0,0
1294,NYC HEALTH + HOSPITALS/SOUTH BROOKLYN HEALTH,Kings,Metropolitan Area Regional Office,Critical Care,CON01 T7E MED/SURG ICU,0,0,0,0,0,0
1294,NYC HEALTH + HOSPITALS/SOUTH BROOKLYN HEALTH,Kings,Metropolitan Area Regional Office,Critical Care,CON01 T7W MED/SURG ICU,0,0,0,0,0,0
1294,NYC HEALTH + HOSPITALS/SOUTH BROOKLYN HEALTH,Kings,Metropolitan Area Regional Office,Emergency Department,ED ADULT AND ED PEDS - ESI-1,0,0,0,0,0,0
1294,NYC HEALTH + HOSPITALS/SOUTH BROOKLYN HEALTH,Kings,Metropolitan Area Regional Office,Emergency Department,ED ADULT-ESI-2,0,0,0,0,0,0
1294,NYC HEALTH + HOSPITALS/SOUTH BROOKLYN HEALTH,Kings,Metropolitan Area Regional Office,Emergency Department,ED ADULT-ESI-3,0,0,0,0,0,0
1294,NYC HEALTH + HOSPITALS/SOUTH BROOKLYN HEALTH,Kings,Metropolitan Area Regional Office,Emergency Department,ED ADULT-ESI-4-5,0,0,0,0,0,0
1294,NYC HEALTH + HOSPITALS/SOUTH BROOKLYN HEALTH,Kings,Metropolitan Area Regional Office,Medical/Surgical,CON01 RBG 6W MED/SURG,0,0,0,0,0,0
1294,NYC HEALTH + HOSPITALS/SOUTH BROOKLYN HEALTH,Kings,Metropolitan Area Regional Office,Medical/Surgical,CON01 RBG 7E Med/Surg,0,0,,,0,0
1294,NYC HEALTH + HOSPITALS/SOUTH BROOKLYN HEALTH,Kings,Metropolitan Area Regional Office,Medical/Surgical,CON01 RBG 7W MED/SURG,0,0,0,0,0,0
1294,NYC HEALTH + HOSPITALS/SOUTH BROOKLYN HEALTH,Kings,Metropolitan Area Regional Office,Medical/Surgical,CON01 RBG 8E Med/Surg,0,0,0,0,0,0
1294,NYC HEALTH + HOSPITALS/SOUTH BROOKLYN HEALTH,Kings,Metropolitan Area Regional Office,Medical/Surgical,CON01 RBG 8W Med/Surg,0,0,0,0,0,0
1294,NYC HEALTH + HOSPITALS/SOUTH BROOKLYN HEALTH,Kings,Metropolitan Area Regional Office,Medical/Surgical,CON01 RBG 9W Med/Surg,0,0,0,0,0,0
1294,NYC HEALTH + HOSPITALS/SOUTH BROOKLYN HEALTH,Kings,Metropolitan Area Regional Office,Medical/Surgical,CON01 T3E MED/SURG,0,0,0,0,0,0
1294,NYC HEALTH + HOSPITALS/SOUTH BROOKLYN HEALTH,Kings,Metropolitan Area Regional Office,Medical/Surgical,CON01 T3W MED/SURG,0,0,0,0,0,0
1294,NYC HEALTH + HOSPITALS/SOUTH BROOKLYN HEALTH,Kings,Metropolitan Area Regional Office,Medical/Surgical,CON01 T6W MED/SURG,0,0,0,0,0,0
1294,NYC HEALTH + HOSPITALS/SOUTH BROOKLYN HEALTH,Kings,Metropolitan Area Regional Office,Medical/Surgical,CON01 T8E MED/SURG,0,0,0,0,0,0
1294,NYC HEALTH + HOSPITALS/SOUTH BROOKLYN HEALTH,Kings,Metropolitan Area Regional Office,Critical Care,CON01 T7W MED/SURG SD,,,0,0,,
1294,NYC HEALTH + HOSPITALS/SOUTH BROOKLYN HEALTH,Kings,Metropolitan Area Regional Office,Medical/Surgical,RBG01 PIP9E ADULT BH,,,,,0,0
1301,Kings County Hospital Center,Kings,Metropolitan Area Regional Office,Emergency Department,CPEP Adult,4,0,4,0,4,0
1301,Kings County Hospital Center,Kings,Metropolitan Area Regional Office,Emergency Department,ED Adult ESI-1,0,0,1,0,,
1301,Kings County Hospital Center,Kings,Metropolitan Area Regional Office,Emergency Department,ED Adult ESI-2,2,0,,,,
1301,Kings County Hospital Center,Kings,Metropolitan Area Regional Office,Emergency Department,ED Adult ESI-3,5,0,,,,
1301,Kings County Hospital Center,Kings,Metropolitan Area Regional Office,Emergency Department,ED Adult esi-4-5,8,0,,,,
1301,Kings County Hospital Center,Kings,Metropolitan Area Regional Office,Emergency Department,ED Peds ESI-1,1,0,,,,
1301,Kings County Hospital Center,Kings,Metropolitan Area Regional Office,Emergency Department,ED Peds ESI-2,2,0,,,,
1301,Kings County Hospital Center,Kings,Metropolitan Area Regional Office,Emergency Department,ED Peds ESI-3,5,0,,,,
1301,Kings County Hospital Center,Kings,Metropolitan Area Regional Office,Emergency Department,ED Peds ESI-4-5,8,0,,,,
1301,Kings County Hospital Center,Kings,Metropolitan Area Regional Office,Emergency Department,ED Adult ESI - 2,,,2,0,2,0
1301,Kings County Hospital Center,Kings,Metropolitan Area Regional Office,Emergency Department,ED Adult ESI - 3,,,5,0,,
1301,Kings County Hospital Center,Kings,Metropolitan Area Regional Office,Emergency Department,ED Adult ESI -4-5,,,8,0,,
1301,Kings County Hospital Center,Kings,Metropolitan Area Regional Office,Emergency Department,ED Peds ESI - 2,,,2,0,,
1301,Kings County Hospital Center,Kings,Metropolitan Area Regional Office,Emergency Department,ED Peds ESI -1,,,1,0,,
1301,Kings County Hospital Center,Kings,Metropolitan Area Regional Office,Emergency Department,ED Peds ESI 3,,,5,0,,
1301,Kings County Hospital Center,Kings,Metropolitan Area Regional Office,Emergency Department,ED Peds ESI 4-5,,,8,0,8,0
1301,Kings County Hospital Center,Kings,Metropolitan Area Regional Office,Emergency Department,ED Adult 4-5,,,,,8,0
1301,Kings County Hospital Center,Kings,Metropolitan Area Regional Office,Emergency Department,ED Adult ESI -1,,,,,1,0
1301,Kings County Hospital Center,Kings,Metropolitan Area Regional Office,Emergency Department,ED Adult ESI -3,,,,,5,0
1301,Kings County Hospital Center,Kings,Metropolitan Area Regional Office,Emergency Department,ED Peds ESI - 1,,,,,1,0
1301,Kings County Hospital Center,Kings,Metropolitan Area Regional Office,Emergency Department,ED Peds ESI - 3,,,,,5,0
1301,Kings County Hospital Center,Kings,Metropolitan Area Regional Office,Emergency Department,ED Peds ESI 2,,,,,2,0
1304,NYU Langone Hospital-Brooklyn,Kings,Metropolitan Area Regional Office,Emergency Department,LB EMERGENCY DEPT,0,0,0,0,0,0
1304,NYU Langone Hospital-Brooklyn,Kings,Metropolitan Area Regional Office,Intensive Care,Intensive Care - LB 4300,0,0,0,0,0,0
1304,NYU Langone Hospital-Brooklyn,Kings,Metropolitan Area Regional Office,Intensive Care,Intensive Care - LB 4500 CTICU,0,0,0,0,0,0
1304,NYU Langone Hospital-Brooklyn,Kings,Metropolitan Area Regional Office,Intensive Care,Intensive Care - LB 4600,0,0,0,0,0,0
1304,NYU Langone Hospital-Brooklyn,Kings,Metropolitan Area Regional Office,Medical/Surgical,Medical/Surgical - LB 3600,0,0,0,0,0,0
1304,NYU Langone Hospital-Brooklyn,Kings,Metropolitan Area Regional Office,Medical/Surgical,Medical/Surgical - LB 4500,0,0,0,0,0,0
1304,NYU Langone Hospital-Brooklyn,Kings,Metropolitan Area Regional Office,Medical/Surgical,Medical/Surgical - LB 4800,0,0,0,0,0,0
1304,NYU Langone Hospital-Brooklyn,Kings,Metropolitan Area Regional Office,Medical/Surgical,Medical/Surgical - LB 4900,0,0,0,0,0,0
1304,NYU Langone Hospital-Brooklyn,Kings,Metropolitan Area Regional Office,Medical/Surgical,Medical/Surgical - LB 5400,0,0,0,0,0,0
1304,NYU Langone Hospital-Brooklyn,Kings,Metropolitan Area Regional Office,Medical/Surgical,Medical/Surgical - LB 5500,0,0,0,0,0,0
1304,NYU Langone Hospital-Brooklyn,Kings,Metropolitan Area Regional Office,Medical/Surgical,Medical/Surgical - LB 5600,0,0,0,0,0,0
1305,Maimonides Medical Center,Kings,Metropolitan Area Regional Office,Critical Care,CICU: Coronary ICU,0,0,0,0,0,0
1305,Maimonides Medical Center,Kings,Metropolitan Area Regional Office,Critical Care,CTICU: Cardio Thoracic ICU,0,0,0,0,0,0
1305,Maimonides Medical Center,Kings,Metropolitan Area Regional Office,Critical Care,MICU: Medical ICU,0,0,0,0,0,0
1305,Maimonides Medical Center,Kings,Metropolitan Area Regional Office,Critical Care,PICU: Pediatric ICU,0,0,0,0,0,0
1305,Maimonides Medical Center,Kings,Metropolitan Area Regional Office,Critical Care,SICU: Surgical ICU,0,0,0,0,0,0
1305,Maimonides Medical Center,Kings,Metropolitan Area Regional Office,Emergency Department,Emergency Dept,0,0,0,0,0,0
1305,Maimonides Medical Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,6 East: Behavioral Medicine Unit,0,0,0,0,0,0
1305,Maimonides Medical Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,7 West: Medicine,0,0,0,0,0,0
1305,Maimonides Medical Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,8 East: Surgery,0,0,0,0,0,0
1305,Maimonides Medical Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,8 West: Surgery,0,0,0,0,0,0
1305,Maimonides Medical Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,Aron 5: Medicine,0,0,0,0,0,0
